60.2307 	EXP 	grating: autoDraw = False
60.2307 	EXP 	grating: ori = -4.0
60.2307 	EXP 	fixation: autoDraw = True
61.2207 	INFO 	Keyboard events cleared
61.2205 	EXP 	grating: autoDraw = True
61.2265 	EXP 	fixation: autoDraw = False
61.5096 	EXP 	grating: autoDraw = False
61.6426 	EXP 	New trial (rep=37, index=0): None
61.6444 	DATA 	Keypress: up
61.6478 	EXP 	fixation: autoDraw = False
61.6478 	EXP 	grating: autoDraw = False
61.6478 	EXP 	grating: ori = 0.0
61.6478 	EXP 	fixation: autoDraw = True
62.6375 	INFO 	Keyboard events cleared
62.6373 	EXP 	grating: autoDraw = True
62.6432 	EXP 	fixation: autoDraw = False
62.9263 	EXP 	grating: autoDraw = False
63.3587 	EXP 	New trial (rep=38, index=0): None
63.3607 	DATA 	Keypress: up
63.3640 	EXP 	fixation: autoDraw = False
63.3640 	EXP 	grating: autoDraw = False
63.3640 	EXP 	grating: ori = 3.0
63.3640 	EXP 	fixation: autoDraw = True
64.3542 	INFO 	Keyboard events cleared
64.3540 	EXP 	grating: autoDraw = True
64.3599 	EXP 	fixation: autoDraw = False
64.6429 	EXP 	grating: autoDraw = False
64.9756 	EXP 	New trial (rep=39, index=0): None
64.9774 	DATA 	Keypress: down
64.9809 	EXP 	fixation: autoDraw = False
64.9809 	EXP 	grating: autoDraw = False
64.9809 	EXP 	grating: ori = -4.0
64.9809 	EXP 	fixation: autoDraw = True
65.9708 	INFO 	Keyboard events cleared
65.9707 	EXP 	grating: autoDraw = True
65.9767 	EXP 	fixation: autoDraw = False
66.2597 	EXP 	grating: autoDraw = False
66.6585 	EXP 	New trial (rep=40, index=0): None
66.6602 	DATA 	Keypress: up
66.6632 	EXP 	fixation: autoDraw = False
66.6632 	EXP 	grating: autoDraw = False
66.6632 	EXP 	grating: ori = 0.0
66.6632 	EXP 	fixation: autoDraw = True
67.6542 	INFO 	Keyboard events cleared
67.6540 	EXP 	grating: autoDraw = True
67.6601 	EXP 	fixation: autoDraw = False
67.9431 	EXP 	grating: autoDraw = False
68.2588 	EXP 	New trial (rep=41, index=0): None
68.2606 	DATA 	Keypress: down
68.2640 	EXP 	fixation: autoDraw = False
68.2640 	EXP 	grating: autoDraw = False
68.2640 	EXP 	grating: ori = 4.0
68.2640 	EXP 	fixation: autoDraw = True
69.2543 	INFO 	Keyboard events cleared
69.2541 	EXP 	grating: autoDraw = True
69.2600 	EXP 	fixation: autoDraw = False
69.5431 	EXP 	grating: autoDraw = False
69.8590 	EXP 	New trial (rep=42, index=0): None
69.8608 	DATA 	Keypress: down
69.8638 	EXP 	fixation: autoDraw = False
69.8638 	EXP 	grating: autoDraw = False
69.8638 	EXP 	grating: ori = 0.0
69.8638 	EXP 	fixation: autoDraw = True
70.8543 	INFO 	Keyboard events cleared
70.8540 	EXP 	grating: autoDraw = True
70.8602 	EXP 	fixation: autoDraw = False
71.1433 	EXP 	grating: autoDraw = False
71.9253 	EXP 	New trial (rep=43, index=0): None
71.9270 	DATA 	Keypress: down
71.9301 	EXP 	fixation: autoDraw = False
71.9301 	EXP 	grating: autoDraw = False
71.9301 	EXP 	grating: ori = 0.0
71.9301 	EXP 	fixation: autoDraw = True
72.9211 	INFO 	Keyboard events cleared
72.9209 	EXP 	grating: autoDraw = True
72.9270 	EXP 	fixation: autoDraw = False
73.2078 	EXP 	grating: autoDraw = False
73.8924 	EXP 	New trial (rep=44, index=0): None
73.8942 	DATA 	Keypress: up
73.8972 	EXP 	fixation: autoDraw = False
73.8972 	EXP 	grating: autoDraw = False
73.8972 	EXP 	grating: ori = 0.0
73.8972 	EXP 	fixation: autoDraw = True
74.8876 	INFO 	Keyboard events cleared
74.8875 	EXP 	grating: autoDraw = True
74.8934 	EXP 	fixation: autoDraw = False
75.1758 	EXP 	grating: autoDraw = False
75.7477 	EXP 	New trial (rep=45, index=0): None
75.7494 	DATA 	Keypress: up
75.7531 	EXP 	fixation: autoDraw = False
75.7531 	EXP 	grating: autoDraw = False
75.7531 	EXP 	grating: ori = 0.0
75.7531 	EXP 	fixation: autoDraw = True
76.7433 	INFO 	Keyboard events cleared
76.7432 	EXP 	fixation: autoDraw = False
76.7432 	EXP 	grating: autoDraw = True
